REFERENCE	 DEGRADED	 PESQMOS	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_03_ref_13.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/stan_03_feat_13.wav	 SQValue=2.479	 2.479	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_03_ref_17.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/stan_03_pred_17.wav	 SQValue=2.679	 2.679	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_03_ref_17.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/stan_03_feat_17.wav	 SQValue=2.402	 2.402	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_27.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_01_pred_27.wav	 SQValue=2.643	 2.643	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_27.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_01_feat_27.wav	 SQValue=2.142	 2.142	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_9.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_01_pred_9.wav	 SQValue=2.348	 2.348	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_9.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_01_feat_9.wav	 SQValue=2.083	 2.083	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_02_ref_6.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_02_pred_6.wav	 SQValue=2.445	 2.445	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_02_ref_6.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_02_feat_6.wav	 SQValue=1.954	 1.954	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_03_ref_22.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_03_pred_22.wav	 SQValue=2.280	 2.280	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_03_ref_22.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_03_feat_22.wav	 SQValue=2.137	 2.137	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/zuzk_01_ref_13.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/zuzk_01_pred_13.wav	 SQValue=2.637	 2.637	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/zuzk_01_ref_13.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/zuzk_01_feat_13.wav	 SQValue=2.620	 2.620	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/zuzk_01_ref_15.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/zuzk_01_pred_15.wav	 SQValue=2.616	 2.616	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/zuzk_01_ref_15.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/zuzk_01_feat_15.wav	 SQValue=2.673	 2.673	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/zuzk_02_ref_29.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/zuzk_02_pred_29.wav	 SQValue=2.695	 2.695	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/zuzk_02_ref_29.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/zuzk_02_feat_29.wav	 SQValue=2.603	 2.603	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_11.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_11.wav	 SQValue=2.667	 2.667	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_11.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_11.wav	 SQValue=2.333	 2.333	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_23.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_23.wav	 SQValue=2.984	 2.984	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_23.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_23.wav	 SQValue=2.558	 2.558	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_25.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_25.wav	 SQValue=2.673	 2.673	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_25.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_25.wav	 SQValue=2.338	 2.338	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_4.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_4.wav	 SQValue=2.577	 2.577	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_4.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_4.wav	 SQValue=2.312	 2.312	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_03_ref_14.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/stan_03_pred_14.wav	 SQValue=2.805	 2.805	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_03_ref_14.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/stan_03_feat_14.wav	 SQValue=2.394	 2.394	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_03_ref_9.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/stan_03_pred_9.wav	 SQValue=2.814	 2.814	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.668	 2.668	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.328	 2.328	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.985	 2.985	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.550	 2.550	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.673	 2.673	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.333	 2.333	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.577	 2.577	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.307	 2.307	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.805	 2.805	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.392	 2.392	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.814	 2.814	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.432	 2.432	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.668	 2.668	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.328	 2.328	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.985	 2.985	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.550	 2.550	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.673	 2.673	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.333	 2.333	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.577	 2.577	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.307	 2.307	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.805	 2.805	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.392	 2.392	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.814	 2.814	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.432	 2.432	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.680	 2.680	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.464	 2.464	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.567	 2.567	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.264	 2.264	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.621	 2.621	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.581	 2.581	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.791	 2.791	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.586	 2.586	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.668	 2.668	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.328	 2.328	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.985	 2.985	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.550	 2.550	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.673	 2.673	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.333	 2.333	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.577	 2.577	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.307	 2.307	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.805	 2.805	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.392	 2.392	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.814	 2.814	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.432	 2.432	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.680	 2.680	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.464	 2.464	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.567	 2.567	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.264	 2.264	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.621	 2.621	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.581	 2.581	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.791	 2.791	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.586	 2.586	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.673	 2.673	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.333	 2.333	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.680	 2.680	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.464	 2.464	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.814	 2.814	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.432	 2.432	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.567	 2.567	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.264	 2.264	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.791	 2.791	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.586	 2.586	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.577	 2.577	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.307	 2.307	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.621	 2.621	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.581	 2.581	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.805	 2.805	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.392	 2.392	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.985	 2.985	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.550	 2.550	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.668	 2.668	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.328	 2.328	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.621	 2.621	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.581	 2.581	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.791	 2.791	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.586	 2.586	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.577	 2.577	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.307	 2.307	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.673	 2.673	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.333	 2.333	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.814	 2.814	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.432	 2.432	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.621	 2.621	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.581	 2.581	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.814	 2.814	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.432	 2.432	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.567	 2.567	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.264	 2.264	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.805	 2.805	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.392	 2.392	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.673	 2.673	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.333	 2.333	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.668	 2.668	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.328	 2.328	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.577	 2.577	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.307	 2.307	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.791	 2.791	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.586	 2.586	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.985	 2.985	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.550	 2.550	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.680	 2.680	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.464	 2.464	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.758	 2.758	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.418	 2.418	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.577	 2.577	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.258	 2.258	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.699	 2.699	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.513	 2.513	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.873	 2.873	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.558	 2.558	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.767	 2.767	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.352	 2.352	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.744	 2.744	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.321	 2.321	 0.000	 0	 16000	0.0000
